,date,vader_prediction,sentiment,close_price,delta_close_price
403,2022-02-10,0.16279,positive,0.151575,-5.2
404,2022-02-11,-0.0013222222222222123,neutral,0.14475,-4.7
405,2022-02-12,0.09531428571428571,positive,0.144435,-0.2
406,2022-02-13,0.2005,positive,0.148215,2.6
407,2022-02-14,0.05001250000000001,positive,0.14568,-1.7000000000000002
408,2022-02-15,0.20137,positive,0.151735,4.0
409,2022-02-16,0.01610000000000001,neutral,0.14877,-2.0
410,2022-02-17,0.023060000000000004,neutral,0.138395,-7.5
411,2022-02-18,0.03568571428571428,neutral,0.138535,0.1
412,2022-02-19,0.020016666666666665,neutral,0.14094,1.7000000000000002
413,2022-02-20,-0.06735714285714285,negative,0.13669,-3.1
414,2022-02-21,0.14654,positive,0.12827,-6.6000000000000005
415,2022-02-22,0.003050000000000003,neutral,0.131365,2.4
416,2022-02-23,-0.03002222222222222,neutral,0.12738,-3.1
417,2022-02-24,-0.06527000000000001,negative,0.124105,-2.6
418,2022-02-25,0.2844,positive,0.127715,2.8000000000000003
419,2022-02-26,-0.23653333333333335,negative,0.127765,0.0
420,2022-02-27,0.0,neutral,0.12298,-3.9
421,2022-02-28,0.04394999999999999,neutral,0.13351,7.9
422,2022-03-01,0.1758222222222222,positive,0.13417,0.5
423,2022-03-02,0.20789999999999997,positive,0.133105,-0.8
424,2022-03-03,0.1133,positive,0.129675,-2.6
425,2022-03-04,0.15442,positive,0.122595,-5.800000000000001
426,2022-03-05,0.14995,positive,0.12496,1.9
427,2022-03-06,0.0772,positive,0.12066,-3.5999999999999996
428,2022-03-07,0.07937000000000001,positive,0.116765,-3.3000000000000003
429,2022-03-08,-0.04019,neutral,0.11708,0.3
430,2022-03-09,0.09422222222222222,positive,0.121515,3.5999999999999996
431,2022-03-10,-0.03754,neutral,0.116875,-4.0
432,2022-03-11,0.26124444444444445,positive,0.115455,-1.2
433,2022-03-12,0.03681428571428571,neutral,0.114805,-0.6
434,2022-03-13,0.0837,positive,0.11145,-3.0
435,2022-03-14,0.02023,neutral,0.11386,2.1
436,2022-03-15,-0.05600000000000001,negative,0.11259,-1.0999999999999999
437,2022-03-16,0.02429,neutral,0.11708,3.8
438,2022-03-17,0.16285555555555556,positive,0.11645,-0.5
439,2022-03-18,0.18911,positive,0.119195,2.3
440,2022-03-19,0.23616249999999997,positive,0.123615,3.5999999999999996
441,2022-03-20,0.09555,positive,0.119225,-3.6999999999999997
442,2022-03-21,0.027950000000000003,neutral,0.11927,0.0
443,2022-03-22,0.17005555555555554,positive,0.122325,2.5
444,2022-03-23,0.055689999999999996,positive,0.1299,5.800000000000001
445,2022-03-24,0.10825,positive,0.136805,5.0
446,2022-03-25,0.12148,positive,0.13091,-4.5
447,2022-03-26,-0.08144,negative,0.13611,3.8
448,2022-03-27,0.0,neutral,0.144775,6.0
449,2022-03-28,-0.024879999999999996,neutral,0.142385,-1.7000000000000002
450,2022-03-29,0.008479999999999998,neutral,0.144425,1.4000000000000001
451,2022-03-30,-0.024639999999999995,neutral,0.14316,-0.8999999999999999
452,2022-03-31,0.05209999999999999,positive,0.13818,-3.5999999999999996
453,2022-04-01,-0.04751249999999999,neutral,0.14141,2.3
454,2022-04-02,0.07554999999999999,positive,0.138815,-1.9
455,2022-04-03,0.14353333333333335,positive,0.146585,5.3
456,2022-04-04,0.03434,neutral,0.148465,1.3
457,2022-04-05,-0.02221,neutral,0.17265,14.000000000000002
458,2022-04-06,-0.07675,negative,0.143315,-20.5
459,2022-04-07,0.08982,positive,0.1459,1.7999999999999998
460,2022-04-08,0.11442999999999999,positive,0.14242,-2.4
461,2022-04-09,0.07355,positive,0.144185,1.2
462,2022-04-10,0.189,positive,0.148235,2.7
463,2022-04-11,0.021140000000000003,neutral,0.13412,-10.5
464,2022-04-12,0.11198999999999999,positive,0.138,2.8000000000000003
465,2022-04-13,-0.15864444444444445,negative,0.13997,1.4000000000000001
466,2022-04-14,0.03423,neutral,0.14409,2.9000000000000004
467,2022-04-15,-0.04581999999999999,neutral,0.14594,1.3
468,2022-04-16,0.008300000000000002,neutral,0.143595,-1.6
469,2022-04-17,0.09837,positive,0.13925,-3.1
470,2022-04-18,0.02862,neutral,0.14017,0.7000000000000001
471,2022-04-19,-0.13055555555555556,negative,0.14257,1.7000000000000002
472,2022-04-20,0.22812000000000002,positive,0.14073,-1.3
473,2022-04-21,0.15464,positive,0.13634,-3.2
474,2022-04-22,0.12808999999999998,positive,0.136375,0.0
475,2022-04-23,-0.028788888888888888,neutral,0.13388,-1.9
476,2022-04-24,0.021224999999999994,neutral,0.13179,-1.6
477,2022-04-25,0.028029999999999992,neutral,0.158145,16.7
478,2022-04-26,0.14867,positive,0.13757,-15.0
479,2022-04-27,0.06599999999999999,positive,0.14001,1.7000000000000002
480,2022-04-28,0.004829999999999998,neutral,0.137515,-1.7999999999999998
481,2022-04-29,0.28049999999999997,positive,0.134937185,-1.9
482,2022-04-30,0.14625555555555556,positive,0.127506175,-5.800000000000001
483,2022-05-01,0.08624285714285715,positive,0.132674865,3.9
484,2022-05-02,0.12310000000000001,positive,0.130677725,-1.5
485,2022-05-03,0.009744444444444451,neutral,0.12941969,-1.0
486,2022-05-04,0.01731,neutral,0.135924875,4.8
487,2022-05-05,0.16498,positive,0.12810285,-6.1
488,2022-05-06,0.1786333333333333,positive,0.12774423,-0.3
489,2022-05-07,-0.043925000000000006,neutral,0.1274357,-0.2
490,2022-05-08,0.1024375,positive,0.12410661,-2.7
491,2022-05-09,-0.10817999999999998,negative,0.101857415,-21.8
492,2022-05-10,0.03504,neutral,0.108032345,5.7
493,2022-05-11,-0.04123,neutral,0.084901835,-27.200000000000003
494,2022-05-12,-0.06246999999999999,negative,0.082400935,-3.0
495,2022-05-13,0.09876,positive,0.088005085,6.4
496,2022-05-14,-0.0437,neutral,0.089324255,1.5
497,2022-05-15,-0.10943333333333333,negative,0.09312055,4.1000000000000005
498,2022-05-16,0.021540000000000004,neutral,0.087929505,-5.8999999999999995
499,2022-05-17,-0.1485,negative,0.09013344,2.4
500,2022-05-18,0.035800000000000005,neutral,0.08323886,-8.3
501,2022-05-19,-0.004444444444444436,neutral,0.086556045,3.8
502,2022-05-20,0.04755,neutral,0.08382286,-3.3000000000000003
503,2022-05-21,-0.26243999999999995,negative,0.08431782,0.6
504,2022-05-22,0.19002857142857144,positive,0.085760475,1.7000000000000002
505,2022-05-23,0.15565,positive,0.08326218,-3.0
506,2022-05-24,0.23486,positive,0.083567785,0.4
507,2022-05-25,-0.05054444444444444,negative,0.082796805,-0.8999999999999999
508,2022-05-26,0.27453000000000005,positive,0.077755665,-6.5
509,2022-05-27,0.19428,positive,0.081470925,4.6
510,2022-05-28,0.007711111111111105,neutral,0.08178997,0.4
511,2022-05-29,0.062188888888888884,positive,0.08261325,1.0
512,2022-05-30,0.02776666666666666,neutral,0.087924245,6.0
513,2022-05-31,-0.07587999999999999,negative,0.08585328,-2.4
514,2022-06-01,-0.0049555555555555585,neutral,0.081007115,-6.0
515,2022-06-02,0.16929999999999998,positive,0.08270839,2.1
516,2022-06-03,0.2692111111111111,positive,0.08023313,-3.1
517,2022-06-04,0.008644444444444455,neutral,0.081818975,1.9
518,2022-06-05,0.0536888888888889,positive,0.081005765,-1.0
519,2022-06-06,-0.09933,negative,0.08243122,1.7000000000000002
520,2022-06-07,0.0005200000000000094,neutral,0.08032258,-2.6
521,2022-06-08,0.015149999999999997,neutral,0.079226195,-1.4000000000000001
522,2022-06-09,0.131925,positive,0.07929362,0.1
523,2022-06-10,0.1422,positive,0.075307065,-5.3
524,2022-06-11,-0.049370000000000004,neutral,0.069849925,-7.8
525,2022-06-12,0.09602222222222223,positive,0.06341423,-10.100000000000001
526,2022-06-13,0.004530000000000002,neutral,0.05409912,-17.2
527,2022-06-14,0.02023,neutral,0.05550525,2.5
528,2022-06-15,-0.10453000000000001,negative,0.06276424,11.600000000000001
529,2022-06-16,0.10147999999999999,positive,0.055163875,-13.8
530,2022-06-17,0.0649,positive,0.05683262,2.9000000000000004
531,2022-06-18,0.20475,positive,0.05281382,-7.6
532,2022-06-19,0.03568571428571428,neutral,0.06039496,12.6
533,2022-06-20,0.14562,positive,0.059945,-0.8
534,2022-06-21,0.164875,positive,0.06575678,8.799999999999999
535,2022-06-22,0.048990000000000006,neutral,0.06164291,-6.7
536,2022-06-23,-0.06513,negative,0.063948035,3.5999999999999996
537,2022-06-24,0.12179,positive,0.066867545,4.3999999999999995
538,2022-06-25,0.159225,positive,0.06847019,2.3
539,2022-06-26,0.08365714285714287,positive,0.072905785,6.1
540,2022-06-27,0.055522222222222216,positive,0.07210819,-1.0999999999999999
541,2022-06-28,0.16541,positive,0.06600734,-9.2
542,2022-06-29,0.10271999999999999,positive,0.069469305,5.0
543,2022-06-30,0.19915,positive,0.066421585,-4.6
544,2022-07-01,0.0,neutral,0.066356255,-0.1
545,2022-07-02,0.07881428571428573,positive,0.06657002,0.3
546,2022-07-03,0.02633000000000001,neutral,0.06657002,0.0
547,2022-07-04,0.0036700000000000066,neutral,0.06930359,3.9
548,2022-07-05,-0.02469,neutral,0.067072475,-3.3000000000000003
549,2022-07-06,0.11205000000000001,positive,0.06834515,1.9
550,2022-07-07,0.0889,positive,0.070507105,3.1
551,2022-07-08,0.016866666666666665,neutral,0.069015365,-2.1999999999999997
552,2022-07-09,0.011775,neutral,0.06943846,0.6
553,2022-07-10,-0.0736,negative,0.06724358,-3.3000000000000003
554,2022-07-11,0.04774,neutral,0.06170341,-9.0
555,2022-07-12,0.02842,neutral,0.059756115,-3.3000000000000003
556,2022-07-13,0.08377,positive,0.06189705,3.5000000000000004
557,2022-07-14,0.05733333333333333,positive,0.06242256,0.8
558,2022-07-15,0.23729999999999998,positive,0.0629073,0.8
559,2022-07-16,-0.08224000000000001,negative,0.064361415,2.3
560,2022-07-17,0.10845555555555557,positive,0.06304336,-2.1
561,2022-07-18,0.08423,positive,0.067558855,6.7
562,2022-07-19,0.10912999999999999,positive,0.069015025,2.1
563,2022-07-20,-0.09899999999999998,negative,0.070145045,1.6
564,2022-07-21,0.09780000000000001,positive,0.06999316,-0.2
565,2022-07-22,-0.05781000000000001,negative,0.06744068,-3.8
566,2022-07-23,-0.041987500000000004,neutral,0.068029295,0.8999999999999999
567,2022-07-24,-0.046755555555555564,neutral,0.067539185,-0.7000000000000001
568,2022-07-25,0.14978,positive,0.061932235,-9.1
569,2022-07-26,0.05527,positive,0.06256139,1.0
570,2022-07-27,0.09154,positive,0.067237,7.000000000000001
571,2022-07-28,0.20819000000000001,positive,0.06911971,2.7
572,2022-07-29,0.08492,positive,0.06879636,-0.5
573,2022-07-30,0.11895,positive,0.06968657,1.3
574,2022-07-31,0.08778999999999999,positive,0.068100455,-2.3
575,2022-08-01,0.19532,positive,0.0684759,0.5
576,2022-08-02,0.08196,positive,0.066538575,-2.9000000000000004
577,2022-08-03,0.09796666666666667,positive,0.066239445,-0.5
578,2022-08-04,-0.11261428571428571,negative,0.06725088,1.5
579,2022-08-05,0.18117,positive,0.06981769,3.6999999999999997
580,2022-08-06,0.1468,positive,0.06865221,-1.7000000000000002
581,2022-08-07,0.04669,neutral,0.068972875,0.5
582,2022-08-08,0.03436363636363637,neutral,0.07011307,1.6
583,2022-08-09,-0.05913999999999999,negative,0.06905126,-1.5
584,2022-08-10,-0.02157,neutral,0.071278145,3.1
585,2022-08-11,0.0069799999999999975,neutral,0.07087765,-0.6
586,2022-08-12,0.0744,positive,0.072350675,2.0
587,2022-08-13,0.10228999999999999,positive,0.072961845,0.8
588,2022-08-14,0.0064285714285714345,neutral,0.0816917,10.7
589,2022-08-15,0.12607,positive,0.076650965,-6.6000000000000005
590,2022-08-16,0.11823000000000002,positive,0.08677408,11.700000000000001
591,2022-08-17,-0.11453000000000002,negative,0.080212365,-8.200000000000001
592,2022-08-18,0.04019,neutral,0.07473701,-7.3
593,2022-08-19,-0.007360000000000005,neutral,0.06775897,-10.299999999999999
594,2022-08-20,0.10189999999999999,positive,0.06933193,2.3
595,2022-08-21,0.018555555555555554,neutral,0.069316905,-0.0
596,2022-08-22,0.07346,positive,0.06840282,-1.3
597,2022-08-23,0.25466,positive,0.068840505,0.6
598,2022-08-24,0.20636666666666667,positive,0.067904025,-1.4000000000000001
599,2022-08-25,0.13593,positive,0.06898975,1.6
600,2022-08-26,-0.054388888888888896,negative,0.06350783,-8.6
601,2022-08-27,-0.04990000000000001,neutral,0.06352372,0.0
602,2022-08-28,-0.00409000000000001,neutral,0.06176152,-2.9000000000000004
603,2022-08-29,-0.07175555555555554,negative,0.063849785,3.3000000000000003
604,2022-08-30,-0.06013999999999999,negative,0.06155826,-3.6999999999999997
605,2022-08-31,0.15985555555555556,positive,0.061341215,-0.4
606,2022-09-01,0.12069,positive,0.06238595,1.7000000000000002
607,2022-09-02,0.0615,positive,0.061650685,-1.2
608,2022-09-03,0.14346,positive,0.062720805,1.7000000000000002
609,2022-09-04,-0.008262500000000013,neutral,0.06323082,0.8
610,2022-09-05,0.09224,positive,0.06274779,-0.8
611,2022-09-06,0.07702222222222223,positive,0.05889068,-6.5
612,2022-09-07,-0.0128,neutral,0.060964955,3.4000000000000004
613,2022-09-08,0.0016699999999999992,neutral,0.060973785,0.0
614,2022-09-09,0.07976000000000001,positive,0.063884055,4.6
615,2022-09-10,0.06324444444444445,positive,0.064698325,1.3
616,2022-09-11,-0.05,negative,0.063715745,-1.5
617,2022-09-12,0.11237,positive,0.06394973,0.4
618,2022-09-13,0.07868888888888888,positive,0.05964993,-7.199999999999999
619,2022-09-14,0.04598000000000001,neutral,0.06115494,2.5
620,2022-09-15,0.32881,positive,0.058618165,-4.3
621,2022-09-16,-0.02117,neutral,0.060453045,3.0
622,2022-09-17,-0.21165555555555557,negative,0.06219475,2.8000000000000003
623,2022-09-18,-0.1388285714285714,negative,0.05745516,-8.200000000000001
624,2022-09-19,-0.017011111111111112,neutral,0.05854377,1.9
625,2022-09-20,0.2025,positive,0.058390275,-0.3
626,2022-09-21,0.21259,positive,0.057160635,-2.1999999999999997
627,2022-09-22,0.15653,positive,0.05958483,4.1000000000000005
628,2022-09-23,0.12226,positive,0.063345835,5.8999999999999995
629,2022-09-24,0.30023,positive,0.06309323,-0.4
630,2022-09-25,0.02732,neutral,0.061164585,-3.2
631,2022-09-26,0.07874,positive,0.061127205,-0.1
632,2022-09-27,-0.005969999999999998,neutral,0.060477195,-1.0999999999999999
633,2022-09-28,0.14471,positive,0.06049535,0.0
634,2022-09-29,0.03578,neutral,0.0608948,0.7000000000000001
635,2022-09-30,0.05116250000000001,positive,0.06167655,1.3
636,2022-10-01,0.04455,neutral,0.060597975,-1.7999999999999998
637,2022-10-02,0.11362000000000001,positive,0.05927022,-2.1999999999999997
638,2022-10-03,0.11939999999999999,positive,0.0603391,1.7999999999999998
639,2022-10-04,0.1399,positive,0.06584921,8.4
640,2022-10-05,0.07346000000000001,positive,0.06478077,-1.6
641,2022-10-06,0.08939,positive,0.06345227,-2.1
642,2022-10-07,-0.010620000000000001,neutral,0.062431815,-1.6
643,2022-10-08,0.15719,positive,0.061654635,-1.3
644,2022-10-09,0.14157,positive,0.062112855,0.7000000000000001
645,2022-10-10,0.13152,positive,0.059382815,-4.6
646,2022-10-11,-0.0003599999999999992,neutral,0.060233235,1.4000000000000001
647,2022-10-12,0.21252,positive,0.059811135,-0.7000000000000001
648,2022-10-13,0.09516,positive,0.059648605,-0.3
649,2022-10-14,0.13505,positive,0.058657855,-1.7000000000000002
650,2022-10-15,-0.2667,negative,0.058580805,-0.1
651,2022-10-16,0.0074300000000000034,neutral,0.05890929,0.6
652,2022-10-17,0.07364,positive,0.059980395,1.7999999999999998
653,2022-10-18,0.07394444444444444,positive,0.05975901,-0.4
654,2022-10-19,0.12551,positive,0.058678685,-1.7999999999999998
655,2022-10-20,0.07788,positive,0.059419285,1.2
656,2022-10-21,0.0006800000000000084,neutral,0.059343595,-0.1
657,2022-10-22,0.10307999999999999,positive,0.059697185,0.6
658,2022-10-23,0.09331,positive,0.060372595,1.0999999999999999
659,2022-10-24,0.09051000000000001,positive,0.059450105,-1.6
660,2022-10-25,0.032988888888888894,neutral,0.06305224,5.7
661,2022-10-26,0.1006777777777778,positive,0.072647415,13.200000000000001
662,2022-10-27,-0.0021199999999999995,neutral,0.076877905,5.5
663,2022-10-28,0.14013,positive,0.08389155,8.4
664,2022-10-29,0.10584,positive,0.12175409,31.1
665,2022-10-30,0.14969000000000002,positive,0.11766952,-3.5000000000000004
666,2022-10-31,0.19953333333333334,positive,0.12683694,7.199999999999999
667,2022-11-01,0.11148,positive,0.142116755,10.8
668,2022-11-02,0.07391,positive,0.127662835,-11.3
669,2022-11-03,-0.00015999999999999904,neutral,0.12262007,-4.1000000000000005
670,2022-11-04,-0.03182,neutral,0.126151415,2.8000000000000003
671,2022-11-05,0.1372625,positive,0.12445865,-1.4000000000000001
672,2022-11-06,0.07051111111111112,positive,0.114779765,-8.4
673,2022-11-07,0.017179999999999994,neutral,0.111272155,-3.2
674,2022-11-08,0.0352,neutral,0.088307395,-26.0
675,2022-11-09,0.04019,neutral,0.074421305,-18.7
676,2022-11-10,0.0042899999999999995,neutral,0.089499505,16.8
677,2022-11-11,0.05458999999999999,positive,0.084887015,-5.4
678,2022-11-12,0.11092222222222221,positive,0.08801675,3.5999999999999996
679,2022-11-13,0.09942999999999999,positive,0.084830255,-3.8
680,2022-11-14,0.05416,positive,0.08578154,1.0999999999999999
681,2022-11-15,0.0765,positive,0.086914975,1.3
682,2022-11-16,0.005733333333333344,neutral,0.085436955,-1.7000000000000002
683,2022-11-17,0.09794,positive,0.084611925,-1.0
684,2022-11-18,0.04404,neutral,0.084649895,0.0
685,2022-11-19,-0.0285,neutral,0.084435535,-0.3
686,2022-11-20,0.12738,positive,0.07693515,-9.700000000000001
687,2022-11-21,-0.06510999999999999,negative,0.0745531,-3.2
688,2022-11-22,0.008133333333333333,neutral,0.078626745,5.2
689,2022-11-23,0.04994444444444444,neutral,0.08188046,4.0
690,2022-11-24,0.07815555555555556,positive,0.081376205,-0.6
691,2022-11-25,-0.031655555555555555,neutral,0.08942359,9.0
692,2022-11-26,0.06254,positive,0.08887325,-0.6
693,2022-11-27,0.07139,positive,0.09847541,9.8
694,2022-11-28,0.022988888888888875,neutral,0.095080865,-3.5999999999999996
695,2022-11-29,0.053959999999999994,positive,0.101421315,6.3
696,2022-11-30,0.003610000000000002,neutral,0.106743525,5.0
697,2022-12-01,0.1105,positive,0.101747305,-4.9
698,2022-12-02,0.08066,positive,0.102108315,0.4
699,2022-12-03,-0.059199999999999996,negative,0.09973117,-2.4
700,2022-12-04,0.04465555555555555,neutral,0.103968305,4.1000000000000005
701,2022-12-05,-0.07220000000000001,negative,0.101474,-2.5
702,2022-12-06,-0.10306,negative,0.100190535,-1.3
703,2022-12-07,-0.048650000000000006,neutral,0.095750175,-4.6
704,2022-12-08,-0.03785000000000001,neutral,0.098493455,2.8000000000000003
705,2022-12-09,0.04992,neutral,0.096709335,-1.7999999999999998
706,2022-12-10,0.28552222222222223,positive,0.09629904,-0.4
707,2022-12-11,-0.1504333333333333,negative,0.09268523,-3.9
708,2022-12-12,-0.06754,negative,0.090281045,-2.7
709,2022-12-13,0.18019,positive,0.091015415,0.8
710,2022-12-14,0.16154,positive,0.088268925,-3.1
711,2022-12-15,0.04914444444444445,neutral,0.084862505,-4.0
712,2022-12-16,0.03861,neutral,0.075746755,-12.0
713,2022-12-17,0.11579000000000002,positive,0.07923456,4.3999999999999995
714,2022-12-18,-0.0013699999999999934,neutral,0.0784808,-1.0
715,2022-12-19,0.03621,neutral,0.071368145,-10.0
716,2022-12-20,-0.07293,negative,0.0748257,4.6
717,2022-12-21,0.08610000000000001,positive,0.07368241,-1.6
718,2022-12-22,0.07944,positive,0.07683103,4.1000000000000005
719,2022-12-23,0.12611250000000002,positive,0.07719028,0.5
720,2022-12-24,0.17742222222222223,positive,0.07752163,0.4
721,2022-12-25,0.013822222222222224,neutral,0.0759677,-2.0
722,2022-12-26,-0.010160000000000002,neutral,0.07567276,-0.4
723,2022-12-27,0.021310000000000003,neutral,0.07365454,-2.7
724,2022-12-28,0.1361,positive,0.070360325,-4.7
725,2022-12-29,-0.035949999999999996,neutral,0.07091223,0.8
726,2022-12-30,-0.16043999999999997,negative,0.06837148,-3.6999999999999997
727,2022-12-31,0.05042727272727272,positive,0.070194665,2.6
728,2023-01-01,0.16691,positive,0.070207325,0.0
729,2023-01-02,0.06869,positive,0.071312555,1.5
730,2023-01-03,0.08696666666666666,positive,0.0704264,-1.3
731,2023-01-04,0.19153000000000003,positive,0.07305639,3.5999999999999996
732,2023-01-05,-0.011760000000000001,neutral,0.071475695,-2.1999999999999997
733,2023-01-06,0.06156666666666667,positive,0.07241949,1.3
734,2023-01-07,0.12532857142857143,positive,0.072183575,-0.3
735,2023-01-08,0.0637,positive,0.073586055,1.9
736,2023-01-09,0.03776,neutral,0.075653775,2.7
737,2023-01-10,0.021050000000000003,neutral,0.07782502,2.8000000000000003
738,2023-01-11,0.02708000000000001,neutral,0.078126575,0.4
739,2023-01-12,0.16196000000000002,positive,0.08026152,2.7
740,2023-01-13,0.08022,positive,0.08451861,5.0
741,2023-01-14,0.11834444444444443,positive,0.087305,3.2
742,2023-01-15,0.09727,positive,0.08611788,-1.4000000000000001
743,2023-01-16,0.10717000000000002,positive,0.083703245,-2.9000000000000004
744,2023-01-17,0.07833999999999999,positive,0.08286929,-1.0
745,2023-01-18,0.05423,positive,0.08000183,-3.5999999999999996
746,2023-01-19,0.10064000000000002,positive,0.0816188,2.0
747,2023-01-20,0.18614999999999998,positive,0.08618097,5.3
748,2023-01-21,0.17378,positive,0.084665265,-1.7999999999999998
749,2023-01-22,0.10304444444444444,positive,0.08825564,4.1000000000000005
750,2023-01-23,0.046450000000000005,neutral,0.08855981,0.3
751,2023-01-24,0.24312,positive,0.08387732,-5.6000000000000005
752,2023-01-25,0.03467,neutral,0.086558615,3.1
753,2023-01-26,0.16281111111111113,positive,0.08638738,-0.2
754,2023-01-27,0.09551,positive,0.08726856,1.0
755,2023-01-28,0.17197,positive,0.087742185,0.5
756,2023-01-29,0.09081000000000002,positive,0.09009561,2.6
757,2023-01-30,0.05312,positive,0.08833916,-2.0
758,2023-01-31,0.012218181818181824,neutral,0.096123445,8.1
759,2023-02-01,0.07178999999999999,positive,0.09406207,-2.1999999999999997
760,2023-02-02,0.04323333333333333,neutral,0.090993345,-3.4000000000000004
761,2023-02-03,0.002859999999999996,neutral,0.092884195,2.0
762,2023-02-04,0.06611,positive,0.095556915,2.8000000000000003
763,2023-02-05,0.12315000000000001,positive,0.0920702,-3.8
764,2023-02-06,0.14244444444444446,positive,0.089636059678195,-2.7
765,2023-02-07,0.12034,positive,0.092505699962,3.1
766,2023-02-08,0.09738,positive,0.090148893005,-2.6
767,2023-02-09,-0.011959999999999993,neutral,0.08148852320575,-10.6
768,2023-02-10,0.03182,neutral,0.080886360555,-0.7000000000000001
769,2023-02-11,-0.04019,neutral,0.082258933284,1.7000000000000002
770,2023-02-12,0.1517,positive,0.082166632515,-0.1
771,2023-02-13,0.1046,positive,0.082134515727,-0.0
772,2023-02-14,0.014109999999999994,neutral,0.083609228241,1.7999999999999998
773,2023-02-15,0.09769000000000001,positive,0.089262112896,6.3
774,2023-02-16,0.05075,positive,0.08488371078,-5.2
775,2023-02-17,0.049210000000000004,neutral,0.08772972615,3.2
776,2023-02-18,-0.0792888888888889,negative,0.088851127940485,1.3
777,2023-02-19,0.08367,positive,0.087007658364,-2.1
778,2023-02-20,0.16970000000000002,positive,0.08828357076,1.4000000000000001
779,2023-02-21,-0.013990000000000002,neutral,0.08549936620339,-3.3000000000000003
780,2023-02-22,0.05525,positive,0.08549394975,-0.0
781,2023-02-23,0.15196,positive,0.084222635627,-1.5
782,2023-02-24,0.09834000000000001,positive,0.080952238574025,-4.0
783,2023-02-25,0.09987000000000001,positive,0.08075642,-0.2
784,2023-02-26,0.03912,neutral,0.08219209772501,1.7000000000000002
785,2023-02-27,0.06733,positive,0.08135858,-1.0
786,2023-02-28,0.16027777777777777,positive,0.08085166,-0.6
787,2023-03-01,0.10521111111111112,positive,0.081909405519685,1.3
788,2023-03-02,0.08721000000000001,positive,0.08055646,-1.7000000000000002
789,2023-03-03,-0.046680000000000006,neutral,0.07684507,-4.8
790,2023-03-04,0.17486666666666667,positive,0.07463127,-3.0
791,2023-03-05,0.08256999999999999,positive,0.07475706,0.2
792,2023-03-06,0.10446,positive,0.07478618,0.0
793,2023-03-07,0.05678000000000001,positive,0.07406737550517,-1.0
794,2023-03-08,-0.07448,negative,0.0711138,-4.2
795,2023-03-09,-0.020809999999999995,neutral,0.06604715251211,-7.7
