date,bitcoin_price,bitcoin_market_cap,bitcoin_total_volume,dogecoin_price,dogecoin_market_cap,dogecoin_total_volume
10/28/2020,13655.18542,253004886697,23918511528,0.002676274,339492203.5,73738233
10/29/2020,13282.99935,245661872194,26825856788,0.00259056,328654738.8,74612874
10/30/2020,13441.8785,249545455596,22860841954,0.002585819,328650433.6,66466907
10/31/2020,13537.17427,250845436638,23482756915,0.002589971,328568259.1,59934493
11/1/2020,13778.63764,255329261021,22691200479,0.0025629,325251670.1,59252178
11/2/2020,13720.36147,254260250528,19771957708,0.002574845,326802903.1,53350848
11/3/2020,13558.3618,251266177558,22630851230,0.002524852,320474308.7,55521139
11/4/2020,13989.97636,259277183165,22602862338,0.002519626,319863845.1,68660360
11/5/2020,14101.71605,261103557611,25857225138,0.002520693,319758149.1,69983439
11/6/2020,15553.3317,288118007577,36313255719,0.002655216,336504090.4,70147423
11/7/2020,15548.31215,288563189165,34523587705,0.002757415,350155278.8,90412510
11/8/2020,14818.45891,274687727890,30369855795,0.002672199,336953267.1,69340167
11/9/2020,15496.31615,287116472704,24082570972,0.002681396,345344778.9,46106797
11/10/2020,15335.3422,284292217076,29501754043,0.002673317,339595730,54172574
11/11/2020,15278.70966,283242342239,21918753733,0.002764884,351265740.5,62506709
11/12/2020,15686.90599,291215273242,23990613793,0.002770092,351348658.4,55166843
11/13/2020,16265.14925,301529322417,28001128791,0.00278663,354103512.6,42492330
11/14/2020,16326.81488,302672502422,24826304420,0.002838131,360686896.3,49101076
11/15/2020,16095.56151,298290647831,22096608221,0.002753265,349939417.6,49169560
11/16/2020,15984.67378,296277008765,19184714603,0.002780403,353448378.8,43634951
11/17/2020,16714.40386,309857769717,24606359052,0.002895581,368108023.5,65269356
11/18/2020,17651.82043,327448838765,31572384446,0.002944599,374357159.7,66560629
11/19/2020,17829.93496,330792375072,40089857655,0.002919964,371288621.4,62937646
11/20/2020,17819.75743,330526082019,30586797552,0.002904592,369373741.7,74924639
11/21/2020,18628.81349,345552251091,28731271104,0.002989555,380219646.1,81530241
11/22/2020,18689.52866,346623937352,31201880852,0.003510111,446351399.6,185253838
11/23/2020,18390.61184,342078349285,33010231294,0.003346886,430016060.3,156220976
11/24/2020,18360.6933,340635146714,33389683851,0.003590159,456754683.8,132541741
11/25/2020,19091.52418,354209935574,49429532567,0.00415381,528521952.2,274092978
11/26/2020,18753.28892,348158099247,32146102840,0.003725841,473486067.8,188627821
11/27/2020,17138.02951,317999016791,48738957777,0.003248732,413451233,175112452
11/28/2020,17140.27555,318057301370,30680336583,0.003281445,417659896.3,113629478
11/29/2020,17718.97283,328812520406,24501260966,0.003414204,434604524.1,97440479
11/30/2020,18169.95421,336495192223,23940328529,0.003449534,434295427.6,84050076
12/1/2020,19609.52144,363927715779,36160827241,0.003560699,453349206.1,99796545
12/2/2020,18857.41737,349587593227,38614628144,0.003358532,427180905,109457481
12/3/2020,19208.39819,356517705143,28923102075,0.003379964,430431470.5,84065260
12/4/2020,19435.20485,360661550057,24342606871,0.003420637,436200080.3,79865144
12/5/2020,18711.22655,347850442857,26369871383,0.003308823,421462226.4,73957627
12/6/2020,19139.11158,355244908735,23333284386,0.003394701,432447333.4,71160004
12/7/2020,19325.55412,358762118305,21832193873,0.003387468,431572835.7,64970454
12/8/2020,19198.80649,356587934226,22034483384,0.003338012,426848799.3,66960747
12/9/2020,18336.51458,340435142948,26799991796,0.003184176,407375728.1,72979848
12/10/2020,18564.98646,344693077430,29806757749,0.003154872,402070260.7,74879642
12/11/2020,18262.05838,339714540194,24092658534,0.003116112,397073749.5,64835102
12/12/2020,18058.02734,335310805699,26080197328,0.003079334,392528272.5,72096645
12/13/2020,18807.0954,349235537026,21918803314,0.003167718,403838360.5,66469333
12/14/2020,19151.13442,355642790361,23550581096,0.00326343,416084732.4,64356677
12/15/2020,19259.97047,357681110300,21638023120,0.003224838,411207642.4,61430801
12/16/2020,19432.36246,360542942205,24173322660,0.00321581,409873944.7,66017116
12/17/2020,21317.66214,396179736656,39062639738,0.003423607,437240009.9,72803218
12/18/2020,22805.65581,423587689809,60693764159,0.003726364,475313350.5,180330384
12/19/2020,23120.57055,429459534590,37000188847,0.003843981,487874217.2,128526321
12/20/2020,23863.85484,443289431125,35252972900,0.003924839,500738033.8,126133587
12/21/2020,23518.31842,436893169133,32907758818,0.004615995,588981009.3,436625610
12/22/2020,22840.99171,424329939582,38423396405,0.004801855,612762329.8,582692436
12/23/2020,23794.7933,441752551013,38733771616,0.004533535,578585500.1,236179119
12/24/2020,23308.12723,433051601801,42917744240,0.00382649,493809267.6,185987455
12/25/2020,23760.28705,441614502954,36826373659,0.004587077,583605834.2,182926719
12/26/2020,24671.10771,458416319552,36622874230,0.00458921,585882282.2,154364516
12/27/2020,26476.13014,491978602970,41995154623,0.004516046,576604270.3,161587641
12/28/2020,26423.22879,493427450341,56654980596,0.004552182,587180822.8,165317271
12/29/2020,27125.38412,503712223154,42186521237,0.004603794,585343439.2,132681366
12/30/2020,27424.53895,509680257177,38081840206,0.004493495,571481132.3,137019168
12/31/2020,28837.28853,535967306918,43341140482,0.004656391,591471700.1,138903964
1/1/2021,29022.4184,539438036436,43503516563,0.004706605,597887560.8,127614764
1/2/2021,29352.12679,545593282215,34089717988,0.005538272,707576208,244607104
1/3/2021,32163.82494,597887713054,57273436641,0.010603075,1354819957,3117161274
1/4/2021,33008.2262,613616917626,1.78894E+11,0.010086682,1288354839,2306838511
1/5/2021,31515.57597,585726270249,74657165356,0.009591751,1226307420,1238833461
1/6/2021,34082.20605,633651671519,67420500716,0.009841172,1257877104,643097358
1/7/2021,36933.52014,682743683563,71027195898,0.010463465,1331066851,699719978
1/8/2021,39547.08408,735339707368,78642959829,0.009776329,1249855747,505843513
1/9/2021,40815.96185,758971014787,82846468856,0.009888197,1264295436,423947677
1/10/2021,40296.529,749347201463,55921808672,0.01021948,1306799491,483402082
1/11/2021,38397.89599,714078952009,73381123613,0.009881088,1263664503,430989179
1/12/2021,35669.90669,663380898829,1.11692E+11,0.008856219,1132719254,561767457
1/13/2021,33938.33588,629751630408,68954134557,0.008067137,1022224681,343428361
1/14/2021,37456.00773,696668634091,65278944794,0.008650341,1106626599,279274227
1/15/2021,39232.74997,729751433670,57519444622,0.009467234,1211261062,475592505
1/16/2021,36787.52122,684304915288,63450740093,0.009326414,1193371730,443710336
1/17/2021,36254.71308,674660879866,55054325262,0.009264962,1185636962,358598771
1/18/2021,35804.26389,672291934493,50749258739,0.009027603,1155387089,331381093
1/19/2021,36595.46477,682647247200,46769030147,0.009161625,1180603793,292476114
1/20/2021,36104.86386,671734819189,51736994549,0.009053031,1158893557,325744396
1/21/2021,35587.4892,662434464441,58406615612,0.00904623,1158148987,313732430
1/22/2021,30913.69574,575205510268,69415314298,0.008160318,1044842778,297156190
1/23/2021,32957.90878,613271077002,69549742252,0.008516843,1087438950,293811760
1/24/2021,32068.08737,596744391345,43575409685,0.008574718,1098138944,264407166
1/25/2021,32273.51735,600595408892,42810544126,0.008729032,1118023170,255272294
1/26/2021,32375.32006,602517850752,50410553261,0.00837359,1072613320,236268071
1/27/2021,32582.10945,606573549810,48489676580,0.008276932,1053619539,211765469
1/28/2021,30445.52587,566661443732,51514291052,0.007437339,948845594.2,221445010
1/29/2021,33128.34753,616625386428,51075972572,0.032642559,4182699293,14941040932
1/30/2021,34150.81877,635688668064,97468515525,0.047350481,6067971852,21756143388
1/31/2021,34199.51981,636624676861,52001249491,0.028517121,3654877537,7417688491
2/1/2021,33064.78677,615013848827,42488649643,0.037988792,4920829029,7755101292
2/2/2021,33405.99036,621908231690,49268860243,0.03458624,4433684616,4656523409
2/3/2021,35485.98593,660664104637,50730704377,0.031623262,4054295192,2444614955
2/4/2021,37494.71762,695794870716,49762137494,0.037379014,4699500064,2696782678
2/5/2021,36816.50808,686453802173,54494811707,0.054284972,6810395814,12004482930
2/6/2021,38007.83223,706320162929,47446256482,0.04706214,6033220883,5160805641
2/7/2021,39279.41287,732453192637,57076868562,0.057875695,7271788224,5679785681
2/8/2021,38833.34026,723434796638,53802559039,0.079084665,10271067765,13793129135
2/9/2021,46307.57412,862413737411,86994225365,0.079227056,10164021993,10823807112
2/10/2021,46569.56483,867164581003,78828431117,0.06997689,8978311026,6181134723
2/11/2021,44848.69345,839561451461,70000356396,0.072987058,9381046299,6304018582
2/12/2021,47815.96176,890629045244,66187179919,0.069754701,8951728841,3377206172
2/13/2021,47414.18626,880620921496,61942185129,0.069474659,8937647951,3548414349
2/14/2021,46941.29209,874425017687,55312381649,0.066873675,8583843026,2275047526
2/15/2021,48607.87452,905515462577,57738376570,0.062034346,7963525499,3318277601
2/16/2021,47898.48703,892345220938,61061855794,0.056911821,7306725578,4042454025
2/17/2021,49238.13691,917339726315,64141133354,0.054079792,6943871271,2717472447
2/18/2021,52143.67884,971516568848,68478739131,0.049137409,6256910636,2259698808
2/19/2021,51733.07554,963911356673,58486508606,0.060186169,7729583761,4660795048
2/20/2021,56038.72776,1044189900352,71397235197,0.055498778,7128326860,3048336602
2/21/2021,56377.63348,1050555931433,77351787996,0.055134667,7082310130,3342539176
2/22/2021,57669.30353,1075380337358,61223272211,0.056612481,7345301352,2723241990
2/23/2021,54410.85629,1012091985973,1.01532E+11,0.053531953,6873239455,3430333609
2/24/2021,48691.89483,904133801445,1.1669E+11,0.047499554,6103500677,2366851289
2/25/2021,49849.37871,929081504354,73140585469,0.057061548,7332961501,4399443853
2/26/2021,46992.66545,875883932252,60355381276,0.050216802,6454021312,2469967978
2/27/2021,46551.48748,869070614248,74357197464,0.05054394,6487737134,1862673178
2/28/2021,46653.5264,869649724201,50989764249,0.050866474,6538921364,1478258322
3/1/2021,44970.16346,838307614585,59679588927,0.048235673,6201387147,1576893241
3/2/2021,49787.33996,928146793676,63218569172,0.051020626,6561571713,1652399316
3/3/2021,48532.23679,905413239165,53499537417,0.05056754,6517554438,1424572957
3/4/2021,50577.45747,942969910364,59212268141,0.050752633,6527074840,1233795414
3/5/2021,48727.4512,908517236708,60749587836,0.050143007,6449361941,1337710788
3/6/2021,49091.81488,911379300053,56568112294,0.049922268,6421657994,1358502536
3/7/2021,49019.36859,916504852500,41478786533,0.050882384,6545855781,1561141044
3/8/2021,51313.09262,955040794770,46146324828,0.051841258,6657773356,1014195811
3/9/2021,52328.53591,974195000547,53568946626,0.061684274,7776184983,3627421089
3/10/2021,54700.27344,1018978819157,57418251743,0.05786725,7446831675,2529486918
3/11/2021,56020.48772,1044805904678,63560545037,0.056197473,7232723297,1677010512
3/12/2021,57788.8681,1077836070933,64605228618,0.055949635,7201587925,1390253343
3/13/2021,57353.86147,1069776383194,59984971692,0.055110588,7094349921,1349377295
3/14/2021,61315.19793,1145191373522,67332756651,0.061927731,7750447457,1908931774
3/15/2021,59428.96757,1111684638819,48104078384,0.058827998,7610317578,2759123152
3/16/2021,55805.32925,1049197142852,70594488700,0.056882033,7324737827,1743281980
3/17/2021,56830.25334,1060221966895,63219904254,0.058674319,7556337742,1451939103
3/18/2021,59014.92563,1101028543248,63368268626,0.058368719,7517749273,989940709
3/19/2021,57922.40959,1081065767946,58387006276,0.057643589,7429523848,990194954
3/20/2021,58243.27061,1086741150607,51948388931,0.058439474,7528469477,1081897762
3/21/2021,58376.15847,1090022321078,54549112636,0.059155351,7634534868,1130635906
3/22/2021,57573.53934,1074356788297,55664123838,0.057382178,7393832359,947849286
3/23/2021,54370.13756,1020641820439,62001716795,0.055586302,7186846706,895730940
3/24/2021,54584.86995,1017637245492,60383378707,0.053766365,6929411776,995604161
3/25/2021,52526.8666,982797427007,73029051195,0.051798525,6729987270,1043427664
3/26/2021,51416.9083,959155260367,63401640503,0.051008122,6575327768,1229615851
3/27/2021,55033.10048,1027209990795,55442557956,0.053833612,6940289325,834542001
3/28/2021,55832.41811,1042184275333,47285749219,0.054787302,6962666598,1017584672
3/29/2021,55728.10133,1039333584621,49315845081,0.054403742,7015286858,833678868
3/30/2021,57634.92869,1075942162537,57387039705,0.054897617,7079729288,933464548
3/31/2021,58668.62834,1095293012033,52387542501,0.054648889,7046811980,1141286834
4/1/2021,58817.37389,1098127310947,57495844478,0.054381688,7014689873,1042337641
4/2/2021,58801.19484,1098583823874,54320681401,0.061592862,7924888033,5955711022
4/3/2021,59060.02678,1103133931137,52224918752,0.057867009,7507812668,2448301265
4/4/2021,57060.40665,1067101827373,52067853988,0.056190733,7298466979,1457244564
4/5/2021,58228.80262,1087344280110,46156767978,0.05789756,7463266116,1303803800
4/6/2021,58706.81559,1096202611390,54670173277,0.059815444,7715037292,1822202973
4/7/2021,58062.17872,1084341670321,61497704158,0.064632557,8342298640,2979685711
4/8/2021,56134.41739,1050759681845,67617613532,0.058961028,7655108665,2977233569
4/9/2021,58065.64402,1083362883828,48714359354,0.061679755,7962866152,1254061265
4/10/2021,58152.99326,1085794662405,45880879042,0.061538922,7936596412,1235176274
4/11/2021,59979.39282,1116221525334,61788197399,0.063882889,8249317321,1492859570
4/12/2021,59988.02096,1120606689450,46792500387,0.074646302,9687276639,6594980841
4/13/2021,59911.02059,1118532902102,55994558889,0.07102437,9196724800,2913823059
4/14/2021,63576.67604,1187737045885,71993120011,0.093778526,12113258471,7372508507
4/15/2021,62807.12323,1173412921930,80157135508,0.120172233,15701118351,19595646414
4/16/2021,63179.77245,1179561609817,60495376851,0.179861793,22780764221,17675455194
4/17/2021,61497.29957,1149602869702,86260673270,0.374160213,48767205447,50960650647
4/18/2021,60273.86668,1125592412523,63808212133,0.285109387,37483584822,30301421158
4/19/2021,56288.94534,1053618163310,1.02066E+11,0.320030223,41360056945,23753545992
4/20/2021,55721.16605,1043148020633,66156275210,0.409410343,53086953476,30847872454
4/21/2021,56294.72856,1055145534127,68166802216,0.325695246,43064103591,28256320647
4/22/2021,54190.07026,1012699264346,56115370322,0.308414106,39871679938,11245621591
4/23/2021,51965.56643,971174701493,77897442832,0.263785389,34105735063,12372638670
4/24/2021,51191.1247,956744203682,91138220375,0.24925993,32231128597,17283487906
4/25/2021,50133.1074,937014999515,49296256746,0.270489192,34979989822,10807971321
4/26/2021,48981.44139,915533819859,46233432154,0.252541305,33051358530,6742402257
4/27/2021,53978.80555,1008389773190,60226926860,0.271831984,35161130279,6413613557
4/28/2021,54991.81484,1027617870422,48468560013,0.271730488,35151669025,4324871047
4/29/2021,54810.61385,1024625833392,48072930663,0.322656433,41743974978,15310415976
4/30/2021,53596.70402,1001973605935,46958036373,0.306254419,39626179177,5635975307
5/1/2021,57828.51181,1082721727348,53879045974,0.338776806,43856109573,5791678086
5/2/2021,57812.96916,1080897634123,43967070046,0.393403409,50748955079,11619063047
5/3/2021,56600.74529,1057850321949,39072664394,0.378687846,49014916719,9009865375
5/4/2021,57200.3003,1069571255196,54132470274,0.44141195,57139646560,11357873988
5/5/2021,53464.37022,999775008412,71296763919,0.543915076,71252122862,39500407578
5/6/2021,57432.10023,1070969079354,72158368258,0.655333177,84871718670,44644519734
5/7/2021,56507.75944,1056801053575,87510802711,0.581127759,75249721643,19023046812
5/8/2021,57361.56904,1072831991777,68154805947,0.681841637,88794768977,31623843002
5/9/2021,58771.88169,1099271802311,66812167538,0.633615145,82064020248,29418365423
5/10/2021,58213.92629,1088903483393,67906284081,0.57313597,74368118240,49053292485
5/11/2021,55901.66759,1045714370754,76672978748,0.451128903,58441555673,17200364811
5/12/2021,56928.97236,1064993057464,67726708141,0.496730844,64355971521,15290083251
5/13/2021,50004.76218,935512493151,75523928654,0.415191735,53796102921,10742618800
5/14/2021,49972.7954,934964766186,1.04204E+11,0.488936267,63357827990,20865846833
5/15/2021,49913.26314,935962705739,56820196965,0.564850776,73202813078,21034363818
5/16/2021,46780.9023,875321252276,62896879696,0.506792372,65685563368,10494108535
5/17/2021,46585.06414,871695620616,70636455914,0.515315465,66881415608,9989157880
5/18/2021,43780.8256,819256623329,84054878924,0.485147399,62893452096,8093369123
5/19/2021,43091.04145,800545278568,65037066859,0.478976031,62100584439,5522377790
5/20/2021,37287.3914,697785056488,1.41151E+11,0.338740126,43923278363,15977305882
5/21/2021,40437.7301,759679496751,95001812131,0.397799655,51586844260,13713074556
5/22/2021,37339.6342,698762712554,88706010988,0.35233064,45925318262,8361664796
5/23/2021,37520.31768,702143968884,61178935274,0.343086742,44531404176,6521890070
5/24/2021,34977.5278,654558962028,84358034876,0.309233279,40114225403,8460153799
5/25/2021,38642.4423,723143072420,71163197727,0.363068763,47102789102,8184613093
5/26/2021,38210.80522,715248689990,48724794158,0.344895727,44763375248,6514659543
5/27/2021,39406.93424,737668726732,47026386118,0.354155407,45956150665,4005070154
5/28/2021,38642.89555,723137484747,40836817156,0.333812321,43320992018,3057688715
5/29/2021,35710.22094,668521654365,49991590068,0.311455169,40423846903,4023491238
5/30/2021,34775.07941,654239808357,43184025045,0.302704437,39595872238,3392384686
5/31/2021,35714.75202,668664301774,30650274658,0.301428717,39123526701,2927395692
6/1/2021,37340.67927,699138611681,37950798680,0.326530712,42392462477,2987098923
6/2/2021,36680.0682,688726381047,33536905028,0.37323681,48461329054,6733327602
6/3/2021,37685.71798,704531333543,31240691604,0.427387884,55454564159,12390396038
6/4/2021,39151.31618,733150718114,33396718845,0.39800727,51688479012,7531474357
6/5/2021,36938.72031,691747462828,39345490149,0.377712701,49058017296,6625853842
6/6/2021,35546.98596,662913486273,34068172836,0.372906114,48141414070,4141408440
6/7/2021,35834.47447,671131079524,27689283071,0.372499308,48392042544,2150393720
6/8/2021,33451.38341,626527049948,33345528753,0.333076797,43700362808,3149988271
6/9/2021,33557.15068,629018966290,46727462986,0.327442037,42547609072,4351006876
6/10/2021,37553.64376,705292677171,54511387836,0.344502301,44769090935,3815915048
6/11/2021,36903.30491,691681868464,42952476855,0.329430085,42852644186,2902010287
6/12/2021,37289.43252,698528023664,36358044263,0.3170593,41211526346,2552815813
6/13/2021,35666.14978,668148892256,35710196743,0.31307115,40697435028,2255997607
6/14/2021,39147.70568,733402631079,38185633278,0.325040441,42257825962,1933176774
6/15/2021,40624.51305,761104314502,45836408439,0.32800349,42647566148,2303945199
6/16/2021,40378.20255,756522207420,36706248352,0.321600763,41819458598,1827179805
6/17/2021,38321.45466,718016373177,36563438890,0.30726067,39959183235,1849556139
6/18/2021,38193.61914,715652442155,36330237284,0.307648464,39833096687,1374063218
6/19/2021,35881.11137,673761687974,35162612173,0.293237442,38143539822,2225163523
6/20/2021,35581.64227,666901325910,28858979692,0.287834915,37500205367,1435144271
6/21/2021,35787.07741,670634370557,35609127164,0.282546584,36753345057,2397238936
6/22/2021,31711.93547,598335733136,51873870277,0.177158835,23329004524,6017998979
6/23/2021,32507.73871,606580031923,57443014758,0.189457008,24507032193,6153862252
6/24/2021,33702.61779,631634847766,39798236962,0.236763402,30785375820,6409757149
6/25/2021,34675.44911,650340461976,31862051544,0.264012844,34365766689,4350232583
6/26/2021,31943.13647,598703019611,38635245431,0.243412684,31689044735,6643561020
6/27/2021,32023.9739,600235334321,36873109420,0.241789155,31477659181,3495938718
6/28/2021,34607.29327,649262127990,34335452117,0.261878119,34096779100,2743197485
6/29/2021,34556.84213,647741224117,32453802891,0.257566982,33435820028,2479287619
6/30/2021,35968.99367,674231340724,35121257876,0.263482443,34483021648,2762721209
7/1/2021,35171.4863,660200427590,31024153847,0.253630327,33047008786,2571421534
7/2/2021,33677.56624,629863895572,29129630236,0.245758224,32039826598,3268541857
7/3/2021,33950.78656,633684390026,25084046353,0.245550248,31898689669,1889927472
7/4/2021,34729.89078,650382046625,22986053605,0.247191149,32206556134,1227580789
7/5/2021,35394.21307,663571591568,22727930418,0.246795791,32158422617,992614864
7/6/2021,33928.13422,636061920915,25894820185,0.232817536,30340231062,1334518761
7/7/2021,34149.98981,640405812762,26106856612,0.23396012,30498108426,1337006930
7/8/2021,33932.25464,636246944189,23692220470,0.225015104,29283224579,1148728840
7/9/2021,32933.5782,617861633772,29065577052,0.206084543,26873301204,2153838621
7/10/2021,33971.29775,637000370375,24282108111,0.218974078,28480856790,3259713674
7/11/2021,33704.53847,632185737683,20558304484,0.211767821,27673709686,1746924474
7/12/2021,34299.93802,643335853171,17798828844,0.214009787,27911022096,913246174
7/13/2021,33262.65435,623350567667,21683885321,0.207763816,27090085304,1253672403
7/14/2021,32676.3838,613002045101,19932531700,0.197754877,25809414653,1334275683
7/15/2021,32878.50187,616691143980,21779069066,0.197139179,25714758614,1429641639
7/16/2021,31726.03883,595342431374,21557729227,0.182761828,24197694492,1161312534
7/17/2021,31399.65313,588495008676,22671859963,0.174833571,22412454428,1410700420
7/18/2021,31588.67135,592581931071,17715455995,0.183675222,23966076761,2708790554
7/19/2021,31919.39392,597872278369,17742105808,0.184289571,24010766980,1524012212
7/20/2021,30928.21191,580252472383,20095540828,0.172887681,22684031984,1157741992
7/21/2021,29971.90378,561743228117,23000299062,0.172966487,22548330103,1798516247
7/22/2021,32383.78113,605357009417,29070652060,0.191587942,24902296662,3663618236
7/23/2021,32409.49977,607621607805,19741588059,0.191646989,24989319857,1590344694
7/24/2021,33455.55127,627747173675,22937379735,0.193612762,25277663412,1382745729
7/25/2021,34213.59993,642012590041,22120323672,0.198246459,25869416922,1550001044
7/26/2021,35456.12466,664681184169,20929083221,0.20232633,26058519149,1651934670
7/27/2021,37281.91809,701921012035,53550491998,0.206030214,26908901181,4968959293
7/28/2021,39076.59377,732311951673,36401287454,0.204539367,26714978976,1943998807
7/29/2021,40031.19824,751371299911,41369107423,0.20842544,27225714557,2209278393
7/30/2021,39977.75694,750407963580,28717414113,0.20861219,27252959174,1730901237
7/31/2021,41936.26148,786531956384,35530501783,0.206229723,26938467544,1588419179
8/1/2021,41754.1666,784039345926,28437941447,0.213086917,27955385438,2028990907
8/2/2021,39914.82976,747403845432,28555173662,0.206802445,26416716627,1882827394
8/3/2021,39278.76651,737440183776,28057528866,0.203867135,26644210985,1012290886
8/4/2021,38368.35401,720835141114,28422901237,0.196504346,25785827888,1036830115
8/5/2021,39751.58458,747085951935,27751046040,0.2016497,26408177704,962533709
8/6/2021,40825.38194,768416417394,38527930905,0.200606372,26330675954,1109943587
8/7/2021,42802.13717,803853127161,40840608017,0.205148462,26821969245,1213952378
8/8/2021,44647.5776,838457486988,42725276705,0.256836614,33550668704,5055948133
8/9/2021,43753.21786,821704814136,39633218479,0.238877349,31238430538,5671545397
8/10/2021,46311.0019,861862844506,42726733998,0.255657969,33056644376,3847114816
8/11/2021,45639.51402,854344953099,35669862362,0.25744876,33601237795,2974048189
8/12/2021,45652.06013,857660568377,35679832771,0.265928121,34808796725,4170979331
8/13/2021,44495.20979,836054770492,35838614930,0.265251612,34729751177,4540100218
8/14/2021,47717.27053,895084141169,34320865037,0.286497473,37271229392,3060479635
8/15/2021,47088.85313,886593539913,33294851811,0.292454426,38430885600,3761196113
8/16/2021,47025.00323,882888202378,32863850458,0.338200977,44252032897,6519860020
8/17/2021,46031.75754,866391335029,34221605780,0.320635588,42269378095,5527423994
8/18/2021,44534.45485,836777066606,34488116651,0.297851628,38987523642,4619101460
8/19/2021,45015.46555,847143004615,34668999388,0.304977109,39924385528,5030258842
8/20/2021,46745.03462,867650725473,38434805723,0.313909262,40377081622,3314193220
8/21/2021,49195.8786,923013359587,36497089237,0.327160139,42757310851,3003645598
8/22/2021,48933.68915,920750216465,42147725293,0.316850777,41491614913,2219159989
